MFCC_mean_1          ,MFCC_mean_2          ,MFCC_mean_3           ,MFCC_mean_4          ,MFCC_mean_5           ,MFCC_mean_6           ,MFCC_mean_7          ,MFCC_mean_8           ,MFCC_mean_9          ,MFCC_mean_10         ,MFCC_mean_11         ,MFCC_mean_12         ,MFCC_mean_13         ,MFCC_std_1          ,MFCC_std_2           ,MFCC_std_3            ,MFCC_std_4            ,MFCC_std_5           ,MFCC_std_6           ,MFCC_std_7           ,MFCC_std_8           ,MFCC_std_9           ,MFCC_std_10          ,MFCC_std_11           ,MFCC_std_12           ,MFCC_std_13           ,F0_mean              ,F0_std                ,label,gender
0.600941454,0.001437319,0.528523147,0.080893834,0.181195603,-0.690136276,-0.773182288,0.282915936,1.704460498,0.856679213,0.836383797,1.08720995,0.058005429,-0.526201296,-0.521461908,0.033123569,0.197871171,-0.14475818,-0.31511763,0.431177537,-0.170389075,-0.995313052,-0.607845198,-1.103644007,-1.073160807,-0.643949685,-0.951690132,-1.07351817, lie  , M     
0.578730158,-0.200635691,0.287694619,-0.211560823,0.172879525,-0.826448349,-0.786648504,0.647573148,1.719720198,1.204659166,1.067979706,0.760293029,-0.462300455,-0.534798793,-0.523700904,-0.008469646,-0.089993236,-0.728430228,-0.27804479,0.840194503,-0.530954803,-1.57733073,-0.633273567,-0.658465359,-0.716184315,1.419325856,-1.110615944,-1.074630379, lie  , M     
-0.021515345,-0.350737043,-0.060935341,-0.317672709,0.239850902,-0.14339517,-0.317033406,0.16188341,1.504314737,1.568984725,1.247720944,1.262312953,0.160819677,1.055479386,0.144816788,-0.394120171,-0.417271356,-0.569724598,0.230145658,1.945515515,0.651916697,-1.20787052,-0.560825833,-1.046367926,-1.804637823,0.484599832,-1.005349533,-0.524898823, lie  , M     
0.734902503,-0.327725424,-0.898792502,-0.072558033,0.176468407,0.259116901,-0.131260921,0.655762521,2.081418286,1.231003048,1.267681838,1.85458446,0.989793539,-0.556626503,0.599538778,-0.706920583,-0.598172478,-1.302027655,-0.469207656,-0.557276073,-0.538022395,0.841365945,-0.243396587,-0.324783583,0.731670297,-0.657184296,-1.686238929,-1.053953427, lie  , M     
-2.346084888,0.426248469,-0.256455938,0.128928794,0.983968529,0.768175338,0.937898985,1.013820617,1.464960126,1.606818178,1.557550622,1.889866874,1.068201482,2.512225832,-0.974303477,-1.973510563,-1.793391427,-0.785722296,-1.761159226,-0.727465591,-1.276494699,-2.337009353,-1.711716277,-2.011039271,-1.31372665,-1.608738737,-1.781938227,-1.343164504, lie  , M     
0.684869196,0.882965041,-0.763895374,0.033902933,-0.255838638,-0.474190638,0.297255412,0.952541444,0.745601172,0.917409701,1.370402051,1.505736868,0.685356313,-0.431700997,0.677503979,1.075105405,0.69029676,-0.303998815,-0.369588893,1.289296103,0.196856203,-0.720644327,-0.668103822,-0.944292713,-0.993978269,1.175184663,-1.446241895,-0.504484165, lie  , M     
0.535406297,-2.088169242,-2.629853366,-2.241116505,-1.312425292,0.036704355,0.188832738,-0.906375563,-1.018371394,-0.583331027,-0.356201939,-0.176410641,-1.079626604,-0.493207783,-0.283655278,1.752732048,0.444379662,1.316480708,1.655072323,1.429025987,1.725808018,1.001709155,0.768537541,1.657256135,1.111063257,0.414742527,1.296843804,0.757109499, lie  , F     
0.45049178,-2.216142191,-2.368584055,-2.218675599,-1.378466771,-0.270974388,0.308444938,-0.928360314,-1.407480841,-0.589052842,-0.480620223,0.021853086,-0.600430878,-0.484052168,-0.392363541,1.700125271,0.817432131,1.914057386,1.257501254,1.667505376,1.162031412,1.046201694,0.923471439,0.196512668,0.116414134,0.085766575,1.60692141,1.208041982, lie  , F     
-1.644893197,-1.178294053,-1.395410229,-1.132152767,-0.315691751,0.253870953,0.872629948,0.358517103,0.069937163,0.162545848,0.386120759,0.684073003,0.237782035,2.197089067,-0.284567058,0.709213415,1.533403144,3.369432169,0.647589096,0.556219672,0.449039092,-0.072066569,0.023557183,-0.105822177,-0.422176208,-0.501549767,1.331050903,-0.170476525, lie  , F     
0.594706757,-0.594528115,-0.822333915,-0.959583065,0.005111285,1.043683138,1.476142477,1.554044686,1.747249196,1.045727042,0.782755969,0.970688826,0.814518764,-0.535373431,-1.612189729,0.852234682,0.28041333,0.638327487,0.461620391,1.532492716,0.350116002,0.583753446,-0.632392887,-0.677165085,-0.861640372,-0.905943176,0.239783382,0.309149575, lie  , F     
0.65844043,-0.782935777,-1.598731627,-1.168123427,-0.148526009,1.001354469,0.84536534,0.631492287,1.284632539,0.62288774,0.411595258,0.543698004,0.189658651,-0.550301208,-0.882469786,1.3192047,-0.028378419,-0.557785694,0.52058507,0.886295935,-0.452312107,0.532073233,0.18980636,0.39245798,0.232962937,-0.956805456,1.094177016,1.255375307, lie  , F     
0.680846673,-0.383561594,-0.50150378,-0.622488643,0.074592345,0.314114671,0.213416277,0.94597854,1.759133226,0.903093557,0.693330276,1.12973137,0.875970118,-0.578023835,-1.647194298,-0.024194131,-0.813324196,-0.336572719,-0.616906808,0.313152823,-0.510605376,0.425463999,-1.312746103,-0.388242422,-0.778765053,-1.048584762,0.588157063,1.197049886, lie  , F     
0.612145596,-0.605379079,-0.957591184,-0.834185443,0.110669674,0.892622057,0.920237855,1.315364021,1.785772541,0.856245479,0.695354652,1.085559181,0.882244178,-0.52084206,-1.134687527,1.211450822,-0.194038639,0.28997294,-0.340676931,-0.755566046,-0.419063235,0.329945384,-0.050637456,0.000157134,0.21617291,-0.4801485,0.373723195,1.546097837, lie  , F     
-3.443026126,-0.052026744,-0.122274793,0.074874992,1.215991012,1.186174193,1.697779432,1.480720549,1.28292362,1.157307327,1.132814582,1.80261146,1.432065354,2.38053656,-2.082476238,-2.193316055,-1.448127533,-0.57518309,-2.538047958,-2.339101604,-2.710329693,-2.262313421,-2.999955243,-3.2438651,-3.401381997,-3.073050801,-0.013412607,0.847092763, lie  , F     
0.584976361,-0.491950012,-0.503246483,-0.631505103,-0.182442041,0.440809222,0.767236077,1.263578922,1.476027569,0.812740477,0.616414601,1.007840499,0.470970396,-0.580841392,-1.012055021,-0.013229389,-0.813770837,0.663425161,-0.82422728,-0.927722504,-0.772098258,0.196331394,-0.501073496,-0.880506282,-0.022384463,-1.171749148,0.105987926,-0.330257082, lie  , F     
0.397475437,0.201994337,0.088142828,-0.268544579,0.010461511,0.822959423,1.724311131,2.083338155,2.17403876,1.190542278,0.691785176,0.692118855,0.615252048,-0.574325623,-1.51411846,0.364881149,-0.085429051,0.478654901,-0.689396865,-0.303963055,0.029999653,2.110970462,-0.717933635,-0.80458054,-0.364356441,-1.457030994,-0.451696828,-0.099424835, lie  , F     
-2.248852845,0.113040528,0.459566265,0.194594122,1.191127125,1.500378263,2.067270482,2.222101944,2.069724676,1.389053904,1.04992068,1.209175638,0.838350105,2.440747083,-1.823822327,-1.340177032,-1.736645694,-0.239661091,-1.470186853,-2.565926329,-2.447211225,-1.392706776,-2.144075383,-2.155948328,-1.973852089,-2.367108275,-0.819150674,-0.607831641, lie  , F     
0.321943463,0.406688053,1.220383689,0.442947163,0.801435185,0.776991884,1.050915748,1.056584577,1.077170476,0.639087577,0.817906768,1.319206673,0.764892773,-0.620172377,-1.501164506,-0.757920386,-0.602981866,-0.422399722,-1.813959731,-1.733785959,-1.235527097,-0.276430774,-0.27970871,-0.953980114,-1.258502985,-0.767398819,-0.612850199,-0.492951755, lie  , F     
-3.834199636,-0.072990239,0.58866701,0.654988132,1.704633089,1.215200182,1.640215771,1.522462062,1.309652589,1.148953821,1.098061508,1.905784901,1.637034799,2.201465483,-2.10582702,-3.102888488,-3.808271684,-3.268453034,-2.858571662,-2.928909422,-3.14405927,-2.92510938,-3.242124261,-3.817972207,-4.506375467,-4.128753379,-0.755930946,-0.965312795, lie  , F     
0.153770538,1.066948463,1.040769108,-0.004208167,-0.795670617,-1.724848951,-1.496000246,-1.180687781,-0.053961598,0.203405958,1.17726479,1.235257052,0.614000452,-0.620485612,-1.780810753,-1.171216314,-2.049337825,-1.106763976,-0.827181531,-1.878464218,-0.12928697,-0.512291838,-0.246000418,-0.058039619,-0.087047681,-0.458272152,0.771674986,0.693158543, lie  , F     
-1.268552171,0.916437921,1.299838889,0.151037139,0.063562155,-0.55665369,-0.088052378,0.045051733,0.726794029,0.938090675,1.518043104,1.589657502,1.14917043,1.997620973,-2.05781665,-1.303072739,-2.056772528,0.407694948,0.847066899,-0.634988613,0.114982498,-2.552439141,-1.924650439,-2.131225744,-1.923492558,-2.288370342,0.808392073,-0.465885649, lie  , F     
0.375444588,1.173285762,1.074957606,0.344407589,0.468547878,0.838129656,1.798724529,2.317587494,2.91555049,2.370011623,1.360309881,0.160672942,0.094752033,-0.468773109,-0.443394419,1.322392582,0.353608922,-0.353464066,0.372803686,0.54286734,-1.222807736,-0.029229533,1.097530589,-0.786699547,-0.348500869,0.373954842,-1.321609988,-0.746485417, lie  , M     
0.362374018,1.142343195,1.715708135,0.828064305,1.064715468,0.856022574,0.769103747,1.198051279,2.620379354,2.482706798,1.521707922,0.636238766,0.584584107,-0.455663668,-0.399403432,1.025954801,0.119734566,0.233437475,-0.499563721,0.08501937,0.341769518,0.183580213,0.050485494,-0.956191725,-0.458511909,-0.211630132,-1.250643509,-1.052130115, lie  , M     
0.30433629,1.380240877,2.470586388,0.918867154,0.990570669,0.488135891,0.627089826,1.178623524,2.342196631,1.804061783,0.936541206,0.320087452,0.102334566,-0.537369685,-0.279315777,1.018283736,0.00129494,0.261496233,-0.721813624,-0.602821696,0.013505972,-0.660139302,0.328053885,0.151925394,-0.123025564,-0.689894522,-1.060748932,-0.784925331, lie  , M     
-1.779925091,0.912701108,1.605206326,0.883648652,1.27450682,0.803594423,1.091294846,1.361033668,2.090944647,1.770412541,1.263840029,0.817392334,0.616517466,2.192036804,-0.288066115,0.765737072,-1.109346032,-0.489010446,-1.359230354,-0.910956404,-2.467849025,-1.213264853,-0.996678887,-1.471764754,-0.702121302,-0.437247716,-1.048327438,-0.824072748, lie  , M     
0.518767107,-0.162085603,-0.888194601,0.237621082,0.384782539,0.731410786,0.943608249,0.152261379,0.371791713,1.35476122,1.241113072,0.192828505,0.283968505,-0.531725195,0.242711547,-0.542482778,0.652741571,-0.152018944,-0.602480207,1.324288088,-0.309561833,0.168921757,-0.119432097,0.766252451,0.437605582,0.428066099,-1.351635499,-0.48678977, lie  , M     
0.640044481,-0.053959155,-0.21201326,0.908917988,0.971706605,0.623314084,0.180181193,0.075283981,0.85653884,1.406621053,1.34962819,0.600011471,0.524369162,-0.562490549,-0.532594639,-1.079682921,0.047741691,-0.686325057,-1.54561253,1.748303119,0.259630979,-0.306995858,0.63895551,0.564851845,0.980512172,0.903770106,-1.442155689,-1.006620151, lie  , M     
0.649600072,-0.187925082,0.340759818,-0.76244603,-0.422084063,-0.533315787,0.076473571,1.532514149,1.978478122,2.109502006,1.002466382,1.264298446,1.173851335,-0.637483176,-0.958082968,-0.705641382,-0.881360466,-0.74681158,0.21106264,-1.487850733,-0.879769724,-0.357116606,-1.836742588,-0.789748735,-1.134706124,-0.845800902,0.489661191,-0.664193976, lie  , F     
-2.863823661,0.022679553,0.324660174,0.108496873,1.18835956,0.80776147,1.25010772,2.020909331,2.152460771,1.781782798,1.343913294,1.94617031,1.671890459,2.439014051,-1.795748327,-2.43850708,-2.440602285,-0.820001999,-0.934425059,-1.430976747,-3.147266199,-2.681041861,-3.204548789,-3.312035685,-2.848311598,-3.239697356,0.436033645,-0.406530318, lie  , F     
0.332927843,0.501377035,0.912937649,0.668682882,0.526851306,0.295764413,0.065303851,-0.106281332,0.411603947,0.438449479,0.084580423,-0.070442495,-0.505715441,-0.320304502,2.056064678,1.572951192,1.190513221,2.719587633,2.234842363,0.963524955,0.187085513,1.212818453,0.905761717,0.760998122,1.103859932,-0.068691724,0.390590319,0.748232819, lie  , F     
0.285412684,0.268834161,1.52239654,0.90286175,0.918157747,0.44590714,0.576692935,0.820416707,0.591975257,0.678456821,0.185310701,0.13731329,-0.076335696,-0.307680459,2.352527484,0.826286808,1.479584404,1.314008928,2.436049723,1.166906612,0.535471693,0.504998366,0.394732379,-0.037213663,1.561776108,-0.33705243,0.076315873,0.683521714, lie  , F     
0.506941141,0.218984899,1.375940102,1.293201088,0.582414271,-0.712389542,-0.683272877,-0.161707011,-0.661867343,-0.204413431,-0.274473605,-0.542575759,-1.096719142,-0.482511499,1.640205162,0.92845685,1.654144822,0.62203141,2.303239028,0.928869268,0.01345855,-0.084389323,0.666695445,0.913558108,0.338713741,-0.330376476,0.308898941,0.322873124, lie  , F     
0.376341328,-0.165271494,1.112892478,0.682043523,0.740113419,0.143384141,0.117792209,0.405643231,-0.182612287,0.360197558,-0.146171168,-0.201253314,-0.254436692,-0.308252883,1.476013203,1.417447694,1.981713904,0.896000498,2.322051131,0.869255885,0.329004037,0.436749824,0.666927319,1.335814724,1.041160415,-0.315570475,0.40920691,0.550718528, lie  , F     
0.2830251,-0.223191107,-0.960546611,-1.010305012,-1.506987468,-1.886380519,-2.833759817,-1.502916569,0.328923608,0.732483441,-0.102849918,-1.153014716,-1.566506161,-0.434779838,0.710236369,-0.234025844,-0.519929928,-1.356734812,0.907990693,0.44068067,-0.21361418,0.368277073,-0.89643778,0.440690515,0.349220784,-0.94100504,0.484983855,-0.031612887, lie  , F     
0.324390447,-0.044653616,-1.607511914,-1.410951771,-1.828014967,-1.385533489,-2.149998629,-1.541280098,0.291269041,0.228416451,-0.552727738,-1.414781731,-1.855711911,-0.414697117,0.090304994,-0.055137033,-1.01021244,-1.267098002,0.272578155,0.675298653,1.127166794,0.725101761,0.092538074,-0.732459922,-0.035883257,-0.50843429,0.633338898,-0.113621661, lie  , F     
0.639943309,-0.726886551,-1.974902334,-1.446721221,-1.750774463,-2.136037376,-2.238632336,0.179653262,1.434279554,-0.125208577,-0.744992392,-0.809216401,-1.541346832,-0.5095593,-0.709746377,-0.004828599,-0.655453275,-1.684332647,0.314422098,-0.123012501,0.908507659,0.593759308,-0.681191972,0.074823671,-1.143379523,-0.275734354,0.616104777,-0.595505608, lie  , F     
0.496725528,-0.211451117,-1.378531795,-1.539283308,-2.111411452,-1.949750768,-2.141541557,-1.223666844,-0.057661761,0.977382626,0.377372282,-1.093555337,-1.832677994,-0.51070659,0.349068707,0.534187007,-0.080394739,-1.109326241,0.766369797,0.326378818,0.214034384,0.348536684,-0.697785923,0.059715574,0.643891997,0.630458142,0.910925873,-0.270951933, lie  , F     
-0.339017205,0.747478434,0.82929505,-0.627557783,-0.071425966,0.862102643,1.260007602,1.791449906,2.05123783,2.095589222,1.281816945,1.908857665,1.523596632,0.981323012,1.117299087,-0.021267008,-1.265715148,1.152579747,-0.465811953,-0.814424347,-0.151575187,-0.999713355,-0.341639522,-0.498268904,-0.075993778,-0.697354768,-1.364628108,-0.939871516, lie  , M     
0.309275551,1.69115086,1.274720911,1.692539132,0.64436548,0.414481115,-0.093185737,0.386363284,0.750093747,1.572632642,1.259397541,1.039877162,-0.244377981,-0.623734052,-0.153186629,-1.752738056,-0.359398167,-0.271144375,-1.552222231,-0.795563519,0.476296937,0.328542636,-0.006922328,-0.463981026,-1.002395809,-0.361191986,-0.41940527,-0.057108577, lie  , M     
0.402333354,1.343137399,1.212880162,1.42666592,0.661653862,0.905323367,0.652529736,0.917930317,0.974379056,1.344345634,1.185536397,1.287743633,-0.202634067,-0.607554206,0.731409621,-1.593057648,-0.733826156,-0.483358337,-1.71268507,-0.525843503,-0.221418657,-0.121745827,-0.312911461,-0.784152149,-1.351227593,-0.410204814,-0.512474434,-0.48004703, lie  , M     
0.305330275,1.826849915,0.710222421,0.968251936,0.395399651,0.852124041,0.437961683,0.454232256,0.732497294,2.095288199,2.042240729,1.483195862,-0.564896562,-0.575064221,-0.073286489,-1.582240091,-0.977667656,-0.990459513,-1.080578644,-0.934330386,0.107770105,-1.228116829,0.124184021,1.596388585,-1.68616784,0.207242487,-0.549261722,-0.397224403, lie  , M     
0.455480731,1.594792241,1.1187176,1.436387118,0.502275108,0.573307468,0.177384161,0.09482163,0.591137159,1.445107465,1.72499808,2.206956786,0.733321871,-0.629771454,0.742332644,-1.292954782,-1.092212558,-0.629541675,-0.850152526,-0.528553453,-0.271369052,-0.984401652,0.279871189,-0.419195441,-0.734775578,-0.229179055,-0.582184786,-0.400681337, lie  , M     
0.391377602,1.291993204,0.726910782,0.871250211,0.348445565,1.051449163,0.50446973,0.587453853,1.07270388,1.62282754,1.362031798,1.134930606,-0.426026483,-0.596857429,0.606928409,-1.686818673,-0.712430198,-0.263176774,-1.402827872,-0.777500166,-0.382714468,-0.603303037,-1.361690798,-0.707361475,-0.121883161,-0.040608956,-0.336641304,0.026403301, lie  , M     
-1.817480383,1.323701837,0.80504575,1.062625458,1.148942004,1.081571603,1.364313371,1.373958762,0.930100069,1.578739583,1.458216447,1.479295944,0.290778781,2.243863629,-0.122159453,-2.523245913,-1.647001268,-1.33295265,-2.448753255,-1.912367596,-1.956300223,-1.816733902,-2.78085207,-2.118742552,-2.519621887,-1.492619556,-0.632251519,-0.609495458, lie  , M     
0.615012225,-0.442896362,-1.286976469,-0.644267263,-0.194769075,0.721836694,0.89615864,0.610030937,0.977373605,1.206975587,1.119119705,0.918102706,1.077958915,-0.573487283,-0.739886895,-0.169952756,-0.975559065,0.796679353,0.701482563,1.960996314,0.942150974,0.27224339,1.298079682,1.523475315,0.099792385,-0.223572478,-0.278691293,1.294183447, lie  , M     
0.499305459,-0.41252803,-1.091094343,-0.678755672,-0.108814124,0.804610078,0.88880742,0.539225757,0.392062923,0.608692376,0.991027414,0.36625723,0.495740863,-0.497178355,-0.753468021,-0.881805421,-0.575847383,1.256765843,1.372302803,1.546851157,1.06760014,0.666666484,0.972977947,0.032030517,-0.189143224,0.122346839,-0.794499783,0.202021864, lie  , M     
-1.50237598,0.034199408,-0.729395759,-0.289085706,0.667410774,1.286586075,1.526385334,1.39744187,1.0415073,0.82784912,1.258215682,1.637475866,1.704591315,2.202353076,-1.617604314,-1.857489619,-1.554539602,0.292791813,-0.397117283,-0.059262623,-1.221417353,-1.895073935,-1.092010836,-1.97477149,-2.04979756,-1.598793046,-0.563018947,1.356946859, lie  , M     
0.416057045,-0.344406745,0.162084911,0.072375336,-0.458555903,-0.3529646,-0.138853537,-1.219819279,-0.525003678,0.409276079,1.322174875,1.637520587,0.7358169,-0.352575086,1.466997436,0.210017671,0.654221016,0.305078032,0.030917954,0.47474669,1.333672215,0.744327604,2.948450952,2.345557143,0.502701175,0.795806172,-0.418802345,1.370461192, lie  , M     
0.37614279,0.07113467,-0.265739662,-0.534793632,-0.830581607,-0.211054448,0.534053391,-0.060821897,-0.056616688,0.811762152,1.496293455,1.576679772,0.67347645,-0.422947605,1.176182171,0.034214181,0.091564971,1.138028398,-1.047269189,1.054056318,1.704418497,0.106288711,2.235411175,3.441232652,1.780616189,0.539094066,-0.731993927,0.197268359, lie  , M     
0.459331574,-0.494396994,-1.770961551,-2.029253333,-0.827676457,-0.030405662,0.992434839,0.71629527,0.73709947,-0.128433799,-0.761819233,-1.070125348,0.413802982,-0.442617811,1.322397575,2.80119605,-0.584705965,1.110804412,1.011672074,0.999817321,-1.039132983,1.093794948,-0.274931218,1.676474181,0.813072725,0.017301415,0.73788094,1.201785243, truth, F     
0.447647242,-0.083283876,-1.414135064,-1.637205773,-1.290470103,-0.599308941,1.065192351,0.880409715,0.056788162,-0.460032142,-0.719848047,-0.352320387,0.690666209,-0.462875086,1.031859291,2.186126998,0.600674327,2.017069912,2.127224815,1.462010299,-0.706469303,1.674023091,-0.601145799,1.457187269,1.223300739,0.304279534,0.704711157,1.108806728, truth, F     
0.361699403,0.45842093,-0.239670337,-0.660332274,-0.137927283,0.125628472,0.195099255,-0.966102326,-1.606748587,-1.531166308,-0.539407453,-0.747320656,-0.052590127,-0.484507557,1.190823196,0.37353011,0.494485994,-0.394053078,-0.40067576,-0.156184744,-0.190404054,0.346404892,1.557096194,0.665256685,0.996943907,-0.469609858,0.511968213,0.350234608, truth, F     
0.550463157,0.523599437,-0.447141033,-0.717466745,-0.348998704,-0.004934337,0.209946489,-0.987709863,-1.548157328,-1.597893553,-0.740039676,-0.604722249,0.171619703,-0.486108094,1.313850536,1.003093706,0.078040951,-0.451018774,0.521580065,0.189963421,0.260883086,-0.374932636,1.047528836,0.765423242,0.226591928,-0.004986444,0.520897884,0.100054254, truth, F     
-1.213527655,0.342351027,-0.026491547,-0.317817897,0.503327982,0.616278603,0.802107369,-0.364928741,-0.874475024,-0.987285685,-0.347418448,-0.376742208,0.030103826,2.052185768,0.606363842,-0.790618712,-0.188001312,-0.539731043,-0.814295521,-0.605108858,0.95210676,1.002732086,2.697937978,1.822492895,1.372282529,-0.705174479,0.574332196,-0.7084514, truth, F     
-1.472634633,-0.327384006,0.228672513,0.21241172,1.245037947,1.42218892,1.522938872,1.636213986,1.135182136,0.7080908,0.274385545,0.722089746,1.020281977,2.037353719,-1.922464925,-1.920279571,-2.229377047,-1.734390176,-1.227812336,-2.572616135,-2.208559065,-2.661584477,-1.512329151,-0.243181532,-1.493609418,-1.299416723,0.151972015,2.737191185, truth, F     
0.601833948,-0.38547556,0.316953884,0.339381769,0.744125842,1.024376329,0.032252847,0.559429249,0.009415739,0.101536432,-0.567071292,-0.553063086,-0.02130097,-0.58695127,-0.530212441,-0.624174709,-0.737379239,-1.154435485,0.552153516,-0.423270085,-0.289027007,-0.865643269,-0.016973942,0.074387344,-0.604884343,-1.095227883,0.370207215,2.389896622, truth, F     
0.520988502,-0.618714578,0.12420148,0.052712555,0.593375121,0.501769322,-0.316432369,0.669328935,0.478531288,0.494841581,-0.420483403,-0.276245225,-0.080223638,-0.542717213,-0.871284356,-0.024175155,-0.311278252,-0.735556897,-0.066616513,-1.021054905,-0.677050122,-0.631596833,-0.140183466,0.501976372,-0.181462271,-0.372339185,0.927031588,-0.456985877, truth, F     
0.539542485,-0.453604988,0.176479426,0.098743808,0.029917003,0.225992604,-0.165818086,0.218891679,-0.2294766,0.470620085,-0.033070431,-0.02851546,-0.231529035,-0.56034165,-0.375785476,0.32712208,0.924652899,0.166244264,-0.130805907,0.342096714,-0.122484966,0.387515837,0.028691788,0.249731982,-0.079011091,0.29303115,0.914562324,-0.732888944, truth, F     
0.355818097,-0.987441145,-0.480893793,-0.134129493,0.33466567,0.879316849,0.410870861,0.742065253,0.163978536,0.021875999,-0.806545061,-0.716938863,-0.134015686,-0.532134618,-0.020072918,0.047818791,-0.051366984,-0.469053301,0.357262756,0.748593561,-0.817516685,-0.894705644,0.184523091,-0.630693334,-0.053599698,-0.07484091,1.015627729,-0.17006305, truth, F     
0.573345517,-0.587699509,-0.217096208,0.073895866,0.538088765,0.78032139,0.187328619,0.942394925,0.712695553,0.193851621,-0.641495765,-0.91798737,-0.245605108,-0.534059559,-0.45735158,-0.39021236,-0.446909016,-1.002057593,0.073108414,-0.216493885,-0.611974163,-0.417442665,-0.414490865,-0.122410507,0.246363736,-0.163837955,0.740207512,-0.570969282, truth, F     
0.513802687,-0.679555664,-0.353705132,-0.171270489,0.372619001,0.941894123,0.371769995,0.861814666,0.068651675,0.091507984,-0.483174991,-0.575366569,0.297729418,-0.541084847,-0.109045133,0.328489176,-0.143053208,-0.217702809,-0.146274481,0.251275213,-0.070419014,0.027022293,-0.569653342,-0.075732958,0.596211646,-0.518257879,0.127992751,1.980620229, truth, F     
0.42558813,-0.912798124,-0.389981724,-0.345609406,0.602606773,1.16233233,0.277988852,0.556173881,0.116578222,0.563126196,-0.176176427,-0.077556349,0.27828434,-0.546364717,-0.165879183,0.009205251,-0.69898603,-1.316419706,0.031954121,-0.085856764,-0.092307441,-0.475611183,-0.609204448,-0.854778747,0.212430003,0.305849288,0.290124371,1.980042987, truth, F     
0.4223739,-0.646514731,-0.355766861,-0.07536033,0.703631803,0.908444024,-0.044431129,0.96457227,1.024388487,0.512045241,-0.572936213,-0.545121329,0.533227991,-0.502545976,-0.583589474,0.125137512,-0.029943809,-2.103172502,-0.14458003,0.643607457,-0.52966829,-0.542202376,-0.594012286,-0.516284075,0.173515858,-0.859705688,-0.16840796,2.371308064, truth, F     
0.263079408,-0.70897932,0.050834548,0.113064098,0.889935027,1.078885883,-0.004921246,0.6249729,0.330813582,0.398195103,-0.199575764,-0.048941999,0.49861832,-0.440348736,-0.525669864,0.074937799,0.040979118,-1.201738938,-0.255978314,1.10118228,-0.099365724,-0.341149353,-0.149777352,0.26381369,0.452711592,-0.300912309,0.83233604,0.482281669, truth, F     
-1.717707905,-0.193636263,0.358119871,0.694236231,1.187001924,0.927981208,0.579301975,0.511220405,0.158864178,0.551214132,0.041832302,0.135804647,0.916680609,2.348204095,-0.675680376,-1.292263209,-0.801441069,-1.667107997,-0.437537024,-0.176067133,-0.367171046,-0.593061795,-1.278599101,0.587721632,0.599823293,-1.857717054,-0.123875532,2.300957058, truth, F     
0.219775444,-0.998163561,-0.272972262,0.087279736,0.245139513,0.684712934,0.482797651,0.837381087,0.003870497,0.006583284,-0.61283757,-0.713479432,0.125095274,-0.450501836,0.75179722,0.471601444,0.467326515,-1.419674055,0.134365323,0.088335679,-0.925172665,-0.635239477,-0.272083374,0.097355499,1.014150654,-0.558902099,1.073118713,-0.27612038, truth, F     
0.204802408,-0.917480084,-0.930707285,-0.262544871,-0.065160211,0.465131787,-0.167803891,0.008534773,-0.498893353,-0.376438399,-0.786725482,-0.798396113,0.100438282,-0.549045842,0.002743516,0.188816106,0.272958994,-1.621115281,0.705546509,0.390535986,-0.834918126,-0.21223587,-0.552407491,-0.212005712,-0.50731528,-0.552535988,1.439809952,0.293422953, truth, F     
0.379113507,-0.465786699,-0.288218638,-0.324831146,-0.3879107,0.109784237,-0.860401297,-0.610616486,-0.985456629,0.153779596,-0.056060016,-0.147456988,0.032984482,-0.494867128,0.028434635,0.221117788,0.346050528,0.942957858,0.461870589,0.027630532,-0.522050338,-0.214228197,-0.139660088,0.548561233,0.107026235,-0.45940701,1.490617295,0.718328724, truth, F     
0.324791387,-0.618306219,-0.028053632,0.094984718,-0.101550766,0.318874405,0.074860343,0.175218122,-0.540834898,-0.2128711,-0.71253663,-0.720432204,-0.276909233,-0.433451466,0.272681628,0.051784281,0.239328586,-1.275346206,0.642621435,-0.368047654,0.306170138,-0.16863929,0.112568137,-0.005610652,0.320253095,0.421070514,0.797979565,1.216986109, truth, F     
-3.249854655,-0.297894247,0.094111507,0.480004797,1.409355072,1.206822685,1.309035591,1.580555994,0.881277858,0.884053264,0.49650036,0.811425332,1.046060495,2.250617836,-0.939857585,-1.805588572,-1.450055292,-1.936885118,-2.657862374,-1.630974614,-2.436885191,-1.739218941,-2.608440636,-0.520242499,-0.313410739,-1.873351992,0.424237372,1.03918595, truth, F     
0.443410503,-0.149837459,0.542131673,0.504122036,0.680986473,0.75725426,0.137143352,0.705525739,0.015183535,-0.0829407,-0.608803849,-0.67155507,-0.545649867,-0.576018152,-0.701614894,-1.198300916,-1.232808941,-1.207574814,0.152316673,-0.043140543,-0.589472804,-0.359079575,-0.218011405,0.199654231,-0.146054672,-0.199297554,0.742015921,-0.416964542, truth, F     
0.290152602,-0.494651782,0.67331284,0.742746547,1.024356561,1.168614242,0.835334564,0.803408554,-0.174787943,-0.098090862,-0.664964852,-0.668498526,-0.23221338,-0.571704768,-0.910494273,-0.450508463,-0.036279717,-1.671216993,-0.208669463,-0.997310712,-0.35668258,-0.316983232,-0.227295832,-0.895045814,-0.67788329,-0.838697601,0.191386251,1.735632655, truth, F     
